[03.11.2024 10:00:30] Chatters_offline: wpatkabot (0/1)
[03.11.2024 20:50:05] moobot: @Emi_lka02 Dodałem "Bastille - Things We Lost In The Fire (Lyric Video)" [ youtu.be/5oF4IAmaKRo ] do playlisty - odtworzę ją za 1 hour and 8 minutes! PogU ?
[03.11.2024 20:50:12] 0xytocin69: !rank
[03.11.2024 20:50:13] szzczepan22: Ładnie śpiewasz
[03.11.2024 20:50:13] streamelements: @0xytocin69 Aktualna ranga w Valorancie: Platinum 1 - 28RR.. Tracker: https://tracker.gg/valorant/profile/riot/wpatka%23astra/overview?playlist=competitive RazeShy
[03.11.2024 20:50:13] moobot: Wpadnij po najlepsze momenty ze streama na https://www.tiktok.com/@wpatka.ttv peepoAwesome
[03.11.2024 20:50:14] streamelements: WIDZU! SPRAWDŹ NOWEGO TIKTOKA pogg  -> https://www.tiktok.com/@wpatka.ttv/video/7431924495343979798
[03.11.2024 20:50:15] emi_lka02: !sr 7 years
[03.11.2024 20:50:15] energoski: !sr Lustra Natalia Szroeder
[03.11.2024 20:50:16] demonicalf0x: @WPATKA No i czuj wstyd Madge
[03.11.2024 20:50:16] moobot: @Energoski Dodałem "Natalia Szroeder - Lustra [Official Music Video]" [ youtu.be/X9doLGPa2T4 ] do playlisty - odtworzę ją za 1 hour and 12 minutes! PogU ?
[03.11.2024 20:50:17] moobot: @Emi_lka02 Dodałem "Lukas Graham - 7 Years [Official Music Video]" [ youtu.be/LHCob76kigA ] do playlisty - odtworzę ją za 1 hour and 16 minutes! PogU ?
[03.11.2024 20:50:24] emi_lka02: sr nie nadąża xdd
[03.11.2024 20:50:43] Chatters_online: k0rd4s_,siema_xx,pawellot,nolli_6,d_blus,mlodziodke,paqsini,badluckcharm99,lubiemalekotki567,miskaaaa_,ktos628,chaachar,rvvdzia,yasiunarcyz,villture,yel_l_ow,aroka_11,dragonecze,nightbot,uroczynorbi19,demonicalf0x,kontogold10,roket0329,szopen__,frill_exe,misiaczka,allimak_,xz_vc,youngpatryczq,oesuu,manasza202,gamerhamster__,vatoseek,uminek16,alcest__,linektv,barc0od3,blue_blue_blu,misialkaa,cirocco,alexomore,jarotele,kagerosimba,orczyk1,funt0x,ameluuucha,shadow_0n,flexis555,tax_office,th__stormy,teilek,kyo_rq,kanapkowiczasty,maril0xd,tangiabot,wilkkacperdark,pajda_vdl,sheva2812,kenzenik,miskol84,wiktosiax,bobgmo,furionek,szami8,pokemoncommunitygame,qwhytetiger,julishee,veterancze,leankabe,kohakumi_,kaemi_01,zoe_games99,miniosky7,xairoo_,damianspot247,energoski,cypherkaaxottia,madzix9,karolina__00,adameczek12_,jgodone,extarte,dominia_52,strugal_1,najlags,papci071,kanapka_kanapki,mikeytomajki,duck_ling2137,minlaks,syndromka,slimeswojak,roidanpl,atomik544,bonialline,pawlosbielski2,emi_lka02,yvlunar,kati1356,kuleq___,tysienka1,notii_,adrianke4,nlucky,yooyoye,kochamstopykasix,kubka12222,zymaaha1,kurwanonw,migotkae,anastazja_7,rosznik,bocik___,maberkowicz,lesny_27,iamgodgar,stos2314,xkoala000,levyofficial,marchewka_pl,ziomalobombalo,oredowsky,moonlightflower90,interring,zwierzakixd_,fairystrategy,sziweno,zoyysia,hulii_,grosz_pl,grichtisc,derwxx,igornneczko,mocna_kawka,zuessyace,patka__wariatka_,minerai_,wpatkabot,harakirshi,strona_,wensvgyfdhhfjfd,saven006,normalnainaczejj,szzczepan22,nebudu__,kolorowypiesek,wpatka,jakubxd,chalchalek__,pucusioszpon,aiisha___,tojisuza,madoki__,fxd13_,zapominarek7,proximo_knz,cockney8,sayaleksa,gaks12430,paaandziula,iiibilboiii,aklanaaa,tysia_x24,piechowski,dziaduuu_,bezingoo,przemoyto,kasiulkaxx3,tomcio996,pawel13367,heluss,narobany587,popson8,greber__,pavcio0,nazumi29,nanonimx,grubyzdw,kiim_karo,kafar1458,moobot,streamelements,mrtinkia,panrojek,mopss17,zahaczai,somno__,danielpolak344,bronowice_,minesplendor,akttiw,oliwth,123chopstick123,arielka97,plarcu,sruchatek,trafelek,v_filo,rafcio0o,krecia_69,aisuniak,maxikingus,timikkkkkk,olapola12345,moooniaaa00,mikopikooo,tori2137,pauljann78q,maaja1104,szym998,danio123455_,arten380,goooralesko,zdozukoks,k4ri_byczq,thematigame,kolorowa_kluska,filipson12357,ovoi_,ditru_,hf_aiden,bastrowy,pavele0,obstrused,szeczonek,nieuczesana,szymsiek,turbotrampek,toudi115,dziusiek_pl,x_iden,spys1u,czlowiek_widmo69,zakonkrzacki,mrsaj3k,zumasterka211,spl8t,xshamankaa,tymon_sp,natalcia_157,xxlilciaxx,ayre3nn,dashie75,luunako,thekaelek,wlaudia,grenlando,bartex890,roadtrip_is_live,kotelooo,puppymi,xisuba1,sennsei_,er_ninja95905,snoowee_,shendyyy_,qverrs,finek1234,femebable,woolfvr46,aligatorekxd,kekubaw,authentikaitlyn,twojmisio,tigerssbb,michal265a,miko_milk,antosssx,shittedjose,majusza,grimmgodx (203/271)
[03.11.2024 20:50:45] emi_lka02: !sr forever young
[03.11.2024 20:50:47] moobot: @Emi_lka02 Dodałem "Alphaville - Forever Young ( Video Lyrics )" [ youtu.be/_jEP347F6_g ] do playlisty - odtworzę ją za 1 hour and 20 minutes! PogU ?
[03.11.2024 20:50:50] chalchalek__: @DemonicalF0x aha niemiło
[03.11.2024 20:51:03] kliimaaa: nt
[03.11.2024 20:51:06] tokiiwe: LEZY JEDEN SKIBIDI
[03.11.2024 20:51:09] energoski: !sr yoko takahashi
[03.11.2024 20:51:10] moobot: @Energoski Dodałem "「残酷な天使のテーゼ」MUSIC VIDEO（HDver.）/Zankoku na Tenshi no Te-ze“The Cruel Angel's Thesis”" [ youtu.be/o6wtDPVkKqI ] do playlisty - odtworzę ją za 1 hour and 23 minutes! PogU ?
[03.11.2024 20:51:15] emi_lka02: !sr daylight
[03.11.2024 20:51:16] moobot: @Emi_lka02 Dodałem "David Kushner - Daylight (Official Music Video)" [ youtu.be/MoN9ql6Yymw ] do playlisty - odtworzę ją za 1 hour and 28 minutes! PogU ?
[03.11.2024 20:51:30] chalchalek__: catJam
[03.11.2024 20:51:43] Chatters_online: k0rd4s_,siema_xx,pawellot,nolli_6,mlodziodke,paqsini,badluckcharm99,lubiemalekotki567,miskaaaa_,ktos628,chaachar,rvvdzia,yasiunarcyz,villture,yel_l_ow,aroka_11,dragonecze,nightbot,uroczynorbi19,demonicalf0x,kontogold10,roket0329,szopen__,frill_exe,misiaczka,allimak_,xz_vc,youngpatryczq,oesuu,manasza202,gamerhamster__,vatoseek,uminek16,alcest__,linektv,barc0od3,blue_blue_blu,misialkaa,cirocco,alexomore,jarotele,kagerosimba,orczyk1,kliimaaa,funt0x,ameluuucha,shadow_0n,flexis555,tax_office,th__stormy,teilek,kyo_rq,kanapkowiczasty,maril0xd,tangiabot,wilkkacperdark,pajda_vdl,sheva2812,kenzenik,miskol84,wiktosiax,bobgmo,furionek,szami8,pokemoncommunitygame,qwhytetiger,julishee,veterancze,leankabe,kohakumi_,kaemi_01,zoe_games99,miniosky7,xairoo_,miedzix,damianspot247,energoski,cypherkaaxottia,madzix9,karolina__00,adameczek12_,jgodone,extarte,dominia_52,strugal_1,najlags,papci071,kanapka_kanapki,mikeytomajki,duck_ling2137,minlaks,syndromka,slimeswojak,roidanpl,atomik544,bonialline,pawlosbielski2,yvlunar,kati1356,emi_lka02,kuleq___,tysienka1,notii_,adrianke4,nlucky,kochamstopykasix,kubka12222,zymaaha1,kurwanonw,migotkae,anastazja_7,rosznik,bocik___,maberkowicz,lesny_27,iamgodgar,stos2314,xkoala000,levyofficial,marchewka_pl,ziomalobombalo,oredowsky,moonlightflower90,interring,zwierzakixd_,fairystrategy,sziweno,zoyysia,hulii_,grosz_pl,grichtisc,derwxx,igornneczko,mocna_kawka,zuessyace,patka__wariatka_,minerai_,wpatkabot,harakirshi,strona_,wensvgyfdhhfjfd,saven006,normalnainaczejj,szzczepan22,nebudu__,kolorowypiesek,wpatka,jakubxd,chalchalek__,pucusioszpon,aiisha___,tojisuza,madoki__,fxd13_,zapominarek7,proximo_knz,cockney8,sayaleksa,gaks12430,paaandziula,iiibilboiii,aklanaaa,tysia_x24,piechowski,dziaduuu_,bezingoo,przemoyto,kasiulkaxx3,tomcio996,pawel13367,heluss,narobany587,popson8,greber__,pavcio0,nazumi29,nanonimx,grubyzdw,kiim_karo,kafar1458,streamelements,mrtinkia,panrojek,mopss17,zahaczai,moobot,somno__,danielpolak344,bronowice_,minesplendor,akttiw,oliwth,123chopstick123,arielka97,plarcu,sruchatek,trafelek,v_filo,rafcio0o,aisuniak,maxikingus,timikkkkkk,olapola12345,moooniaaa00,mikopikooo,tori2137,pauljann78q,maaja1104,szym998,danio123455_,goooralesko,zdozukoks,k4ri_byczq,thematigame,kolorowa_kluska,filipson12357,ditru_,hf_aiden,bastrowy,pavele0,obstrused,szeczonek,nieuczesana,szymsiek,turbotrampek,toudi115,dziusiek_pl,x_iden,tokiiwe,spys1u,czlowiek_widmo69,zakonkrzacki,mrsaj3k,zumasterka211,spl8t,xshamankaa,tymon_sp,natalcia_157,xxlilciaxx,ayre3nn,dashie75,luunako,thekaelek,wlaudia,grenlando,bartex890,roadtrip_is_live,kotelooo,puppymi,xisuba1,sennsei_,er_ninja95905,snoowee_,shendyyy_,qverrs,finek1234,femebable,woolfvr46,aligatorekxd,kekubaw,authentikaitlyn,twojmisio,tigerssbb,michal265a,miko_milk,antosssx,shittedjose,majusza,grimmgodx (203/269)
[03.11.2024 20:51:50] demonicalf0x: @chalchalek__ a miło jak dodajesz zajebiste piosenki w wersji która niszczy całą piosenkę? Madge
[03.11.2024 20:51:52] Redemption: gigaluna321 received "Sound Alert: Ja nie czuję nóg -Rozenek" for 1000 points
[03.11.2024 20:51:53] fxd13_: !gamble 150
[03.11.2024 20:51:53] streamelements: /me fxd13_ wygrał 150 klocki lego w ruletce i ma teraz 7918 klocki lego! VisLaud
[03.11.2024 20:52:14] vwotx: wrocilem bo nuda:D
[03.11.2024 20:52:15] harakirshi: Da się to odzobaczyć?
[03.11.2024 20:52:23] harakirshi: Reyna zagrała po mistrzowsku xdd
[03.11.2024 20:52:43] Chatters_online: k0rd4s_,siema_xx,pawellot,nolli_6,mlodziodke,paqsini,badluckcharm99,lubiemalekotki567,miskaaaa_,ktos628,chaachar,rvvdzia,yasiunarcyz,villture,yel_l_ow,aroka_11,dragonecze,nightbot,uroczynorbi19,kontogold10,roket0329,szopen__,demonicalf0x,frill_exe,misiaczka,allimak_,xz_vc,youngpatryczq,oesuu,manasza202,gamerhamster__,vatoseek,uminek16,alcest__,linektv,barc0od3,blue_blue_blu,misialkaa,cirocco,alexomore,jarotele,kagerosimba,orczyk1,kliimaaa,funt0x,ameluuucha,shadow_0n,flexis555,tax_office,teilek,kyo_rq,kanapkowiczasty,maril0xd,tangiabot,wilkkacperdark,pajda_vdl,sheva2812,kenzenik,miskol84,wiktosiax,bobgmo,furionek,szami8,pokemoncommunitygame,qwhytetiger,julishee,veterancze,leankabe,kohakumi_,kaemi_01,zoe_games99,miniosky7,xairoo_,miedzix,damianspot247,energoski,cypherkaaxottia,madzix9,karolina__00,adameczek12_,jgodone,extarte,dominia_52,strugal_1,najlags,papci071,kanapka_kanapki,mikeytomajki,duck_ling2137,minlaks,syndromka,slimeswojak,roidanpl,atomik544,bonialline,pawlosbielski2,yvlunar,kati1356,emi_lka02,kuleq___,tysienka1,notii_,fentxpp,adrianke4,nlucky,kochamstopykasix,kubka12222,zymaaha1,kurwanonw,migotkae,anastazja_7,rosznik,bocik___,maberkowicz,lesny_27,iamgodgar,stos2314,xkoala000,levyofficial,marchewka_pl,ziomalobombalo,oredowsky,moonlightflower90,streamelements,interring,zwierzakixd_,fairystrategy,sziweno,zoyysia,hulii_,grosz_pl,grichtisc,derwxx,igornneczko,mocna_kawka,zuessyace,patka__wariatka_,minerai_,wpatkabot,strona_,harakirshi,wensvgyfdhhfjfd,saven006,normalnainaczejj,szzczepan22,nebudu__,kolorowypiesek,wpatka,jakubxd,vwotx,chalchalek__,pucusioszpon,aiisha___,tojisuza,madoki__,fxd13_,zapominarek7,proximo_knz,cockney8,sayaleksa,gaks12430,paaandziula,iiibilboiii,aklanaaa,tysia_x24,piechowski,dziaduuu_,bezingoo,przemoyto,kasiulkaxx3,tomcio996,pawel13367,heluss,narobany587,popson8,greber__,pavcio0,nazumi29,nanonimx,grubyzdw,kiim_karo,kafar1458,mrtinkia,panrojek,mopss17,zahaczai,moobot,somno__,danielpolak344,minesplendor,akttiw,oliwth,123chopstick123,arielka97,plarcu,sruchatek,trafelek,v_filo,rafcio0o,maxikingus,timikkkkkk,olapola12345,moooniaaa00,1matluk,mikopikooo,tori2137,pauljann78q,maaja1104,szym998,danio123455_,goooralesko,zdozukoks,k4ri_byczq,thematigame,mr_dyrku,kolorowa_kluska,filipson12357,ditru_,hf_aiden,bastrowy,pavele0,obstrused,szeczonek,nieuczesana,szymsiek,turbotrampek,xasvek,toudi115,dziusiek_pl,tokiiwe,spys1u,czlowiek_widmo69,settcoinflipper,zakonkrzacki,mrsaj3k,zumasterka211,spl8t,xshamankaa,tymon_sp,natalcia_157,xxlilciaxx,ayre3nn,dashie75,luunako,thekaelek,wlaudia,grenlando,bartex890,roadtrip_is_live,kotelooo,puppymi,xisuba1,sennsei_,er_ninja95905,snoowee_,shendyyy_,qverrs,finek1234,femebable,rikzzz_,woolfvr46,aligatorekxd,kekubaw,authentikaitlyn,twojmisio,tigerssbb,michal265a,miko_milk,antosssx,shittedjose,majusza,grimmgodx (203/272)
[03.11.2024 20:52:46] emi_lka02: jamm
[03.11.2024 20:52:47] emi_lka02: jamm 󠀀
[03.11.2024 20:53:02] kameleonyu: operator
[03.11.2024 20:53:03] kameleonyu: ojoj
[03.11.2024 20:53:16] chalchalek__: @DemonicalF0x ludziom na chacie się podoba to nie wiem czy w wersji która niszczy piosenke lol
[03.11.2024 20:53:17] moobot: Wpadnij na mój instagram: www.instagram.com/wpatka <3
[03.11.2024 20:53:23] th__stormy: 2 smokerow bezsensu
[03.11.2024 20:53:26] harakirshi: Ale znalazłem świetnego klipa ze sobą, ale tam brzydko mówię, więc trochę wstyd wrzucić xdd
[03.11.2024 20:53:43] Chatters_online: k0rd4s_,kontogold10,xz_vc,blue_blue_blu,kliimaaa,orczyk1,wiktosiax,furionek,pokemoncommunitygame,julishee,kohakumi_,leankabe,extarte,papci071,mikeytomajki,slimeswojak,atomik544,pawlosbielski2,migotkae,kurwanonw,xkoala000,minerai_,zuessyace,harakirshi,strona_,normalnainaczejj,nebudu__,vwotx,chalchalek__,aiisha___,madoki__,tysia_x24,piechowski,przemoyto,gigaluna321,akttiw,timikkkkkk,tori2137,szym998,goooralesko,filipson12357,ditru_,pavele0,dziusiek_pl,czlowiek_widmo69,spl8t,thekaelek,grenlando,qverrs,aligatorekxd,shittedjose,kagerosimba,kumyat,pawellot,badluckcharm99,dragonecze,nightbot,manasza202,oesuu,linektv,barc0od3,cirocco,jarotele,tax_office,th__stormy,sqwimees,kyo_rq,wilkkacperdark,pajda_vdl,sheva2812,kenzenik,kaemi_01,zoe_games99,damianspot247,energoski,cypherkaaxottia,madzix9,karolina__00,jgodone,najlags,emi_lka02,yvlunar,kati1356,kochamstopykasix,maberkowicz,levyofficial,hulii_,grosz_pl,igornneczko,mocna_kawka,wensvgyfdhhfjfd,jakubxd,pucusioszpon,tojisuza,fxd13_,paaandziula,aklanaaa,narobany587,pavcio0,nazumi29,grubyzdw,kafar1458,moobot,minesplendor,kameleonyu,1matluk,mikopikooo,maaja1104,thematigame,kolorowa_kluska,hf_aiden,bastrowy,obstrused,xasvek,szymsiek,turbotrampek,kun4___,mrsaj3k,xshamankaa,tymon_sp,roadtrip_is_live,bartex890,puppymi,snoowee_,woolfvr46,authentikaitlyn,twojmisio,tigerssbb,grimmgodx,mlodziodke,paqsini,ktos628,chaachar,yasiunarcyz,yel_l_ow,aroka_11,youngpatryczq,gamerhamster__,vatoseek,alcest__,misialkaa,alexomore,funt0x,shadow_0n,teilek,tangiabot,miskol84,szami8,qwhytetiger,danielpolak344,veterancze,miniosky7,xairoo_,adameczek12_,dominia_52,strugal_1,duck_ling2137,minlaks,syndromka,bonialline,notii_,adrianke4,nlucky,kubka12222,zymaaha1,anastazja_7,rosznik,bocik___,lesny_27,stos2314,marchewka_pl,ziomalobombalo,moonlightflower90,zwierzakixd_,sziweno,patka__wariatka_,saven006,kolorowypiesek,wpatka,cockney8,sayaleksa,gaks12430,dziaduuu_,pawel13367,heluss,streamelements,nanonimx,kiim_karo,zahaczai,somno__,arielka97,plarcu,moooniaaa00,klepietrus,k4ri_byczq,szeczonek,spys1u,zumasterka211,natalcia_157,xxlilciaxx,shendyyy_,sennsei_,er_ninja95905,finek1234,kekubaw,michal265a,miko_milk,majusza,siema_xx,nolli_6,rvvdzia,lubiemalekotki567,miskaaaa_,villture,demonicalf0x,uroczynorbi19,roket0329,frill_exe,allimak_,uminek16,ameluuucha,flexis555,kanapkowiczasty,nayokoo,bobgmo,kanapka_kanapki,roidanpl,kuleq___,tysienka1,iamgodgar,interring,fairystrategy,zoyysia,grichtisc,derwxx,wpatkabot,szzczepan22,zapominarek7,proximo_knz,iiibilboiii,bezingoo,kasiulkaxx3,tomcio996,popson8,panrojek,mrtinkia,mopss17,123chopstick123,sruchatek,trafelek,v_filo,rafcio0o,maxikingus,olapola12345,pauljann78q,zdozukoks,nieuczesana,toudi115,tokiiwe,zakonkrzacki,szopen__,ayre3nn,dashie75,luunako,wlaudia,kotelooo,xisuba1,femebable,antosssx (197/269)
[03.11.2024 20:53:47] moobot: Suby mogą dodawać song requesty za pomocą komendy sr i linku do yt bądź tytułu piosenki. Obecnie leci "Matthew Wilder - Break My Stride (Audio)" [ youtu.be/B4c_SkROzzo ] catJAM
[03.11.2024 20:53:53] chalchalek__: widzowie co sądzicie o piosenkach w wersji "nightcore" hm
[03.11.2024 20:53:54] draqqul66: elo
[03.11.2024 20:53:55] wpatkabot: Hej czatowniku @draqqul66, dobrze Cię widzieć Heyge
[03.11.2024 20:54:01] anzu_z: wróciłam witam hm
[03.11.2024 20:54:06] demonicalf0x: @chalchalek__ tak szczerze, to sam niektóre piosenki lubię w wersji nightcore ale nie aż takie oldschoolowe sadeg
[03.11.2024 20:54:13] harakirshi: @chalchalek__ nie mam zdania. Ni grzeje, ni ziębi peepoShrug
[03.11.2024 20:54:15] kameleonyu: inicjator by siedział dobrze bo nie macie
[03.11.2024 20:54:28] draqqul66: dziś są gierki z widzami ?
[03.11.2024 20:54:32] chalchalek__: @DemonicalF0x jak ja nawet nie znam oryginału tego co przed chwilą leciało xpp
[03.11.2024 20:54:37] chalchalek__: @Harakirshi NOTED
[03.11.2024 20:54:41] demonicalf0x: @chalchalek__ aha
[03.11.2024 20:54:41] mrmleczykxd: Hejka czacik i strimerka uwu
[03.11.2024 20:54:41] wpatkabot: Witaj gigachadzie @MrMleczykXD, dobrze Cię widzieć peepoHey
[03.11.2024 20:54:42] emi_lka02: @draqqul66 był rozgrzewkowy dm
[03.11.2024 20:54:43] Chatters_online: k0rd4s_,kontogold10,xz_vc,blue_blue_blu,kliimaaa,orczyk1,wiktosiax,furionek,pokemoncommunitygame,julishee,kohakumi_,leankabe,extarte,papci071,mikeytomajki,slimeswojak,atomik544,pawlosbielski2,migotkae,kurwanonw,xkoala000,minerai_,zuessyace,strona_,harakirshi,normalnainaczejj,nebudu__,vwotx,chalchalek__,aiisha___,madoki__,tysia_x24,piechowski,przemoyto,gigaluna321,akttiw,timikkkkkk,tori2137,szym998,goooralesko,filipson12357,ditru_,pavele0,dziusiek_pl,czlowiek_widmo69,spl8t,thekaelek,grenlando,qverrs,aligatorekxd,shittedjose,kagerosimba,kumyat,pawellot,badluckcharm99,dragonecze,nightbot,manasza202,oesuu,linektv,barc0od3,cirocco,jarotele,tax_office,th__stormy,sqwimees,kyo_rq,wilkkacperdark,pajda_vdl,sheva2812,kenzenik,kaemi_01,zoe_games99,damianspot247,energoski,cypherkaaxottia,madzix9,karolina__00,jgodone,najlags,yvlunar,kati1356,emi_lka02,kochamstopykasix,maberkowicz,levyofficial,hulii_,grosz_pl,igornneczko,mocna_kawka,wensvgyfdhhfjfd,jakubxd,pucusioszpon,tojisuza,fxd13_,paaandziula,aklanaaa,narobany587,pavcio0,nazumi29,grubyzdw,draqqul66,kafar1458,moobot,minesplendor,kameleonyu,1matluk,mikopikooo,anzu_z,maaja1104,thematigame,kolorowa_kluska,hf_aiden,bastrowy,obstrused,xasvek,szymsiek,turbotrampek,kun4___,mrsaj3k,xshamankaa,tymon_sp,roadtrip_is_live,bartex890,puppymi,snoowee_,woolfvr46,mrmleczykxd,authentikaitlyn,twojmisio,tigerssbb,grimmgodx,mlodziodke,paqsini,ktos628,chaachar,yasiunarcyz,yel_l_ow,aroka_11,youngpatryczq,gamerhamster__,vatoseek,alcest__,misialkaa,alexomore,funt0x,shadow_0n,teilek,tangiabot,miskol84,szami8,qwhytetiger,danielpolak344,veterancze,miniosky7,xairoo_,adameczek12_,dominia_52,strugal_1,duck_ling2137,minlaks,syndromka,bonialline,notii_,adrianke4,nlucky,kubka12222,zymaaha1,anastazja_7,rosznik,bocik___,lesny_27,stos2314,marchewka_pl,ziomalobombalo,moonlightflower90,zwierzakixd_,sziweno,patka__wariatka_,saven006,kolorowypiesek,wpatka,cockney8,sayaleksa,gaks12430,dziaduuu_,pawel13367,heluss,streamelements,nanonimx,kiim_karo,zahaczai,somno__,arielka97,plarcu,moooniaaa00,klepietrus,k4ri_byczq,szeczonek,spys1u,zumasterka211,natalcia_157,xxlilciaxx,shendyyy_,sennsei_,er_ninja95905,finek1234,kekubaw,michal265a,miko_milk,majusza,siema_xx,nolli_6,rvvdzia,lubiemalekotki567,miskaaaa_,villture,uroczynorbi19,demonicalf0x,roket0329,frill_exe,allimak_,uminek16,ameluuucha,flexis555,kanapkowiczasty,nayokoo,bobgmo,kanapka_kanapki,roidanpl,kuleq___,tysienka1,iamgodgar,interring,fairystrategy,zoyysia,grichtisc,derwxx,wpatkabot,szzczepan22,zapominarek7,proximo_knz,iiibilboiii,bezingoo,kasiulkaxx3,tomcio996,popson8,panrojek,mrtinkia,mopss17,123chopstick123,sruchatek,trafelek,v_filo,rafcio0o,maxikingus,olapola12345,pauljann78q,zdozukoks,nieuczesana,toudi115,tokiiwe,zakonkrzacki,szopen__,ayre3nn,dashie75,luunako,wlaudia,kotelooo,xisuba1,femebable,antosssx (197/272)
[03.11.2024 20:54:46] emi_lka02: hejcia @MrMleczykXD :3
[03.11.2024 20:54:47] chalchalek__: elo @MrMleczykXD
[03.11.2024 20:55:01] energoski: wow runda
[03.11.2024 20:55:17] ddeliriumm: Hejka
[03.11.2024 20:55:17] wpatkabot: Hej widzu @DdeliriumM, dobrze Cię widzieć hi
[03.11.2024 20:55:18] energoski: codziennie jakiś sprawdzian LIKE
[03.11.2024 20:55:26] kameleonyu: przyszły tydzień to gówno ale będzie długi weekend
[03.11.2024 20:55:29] emi_lka02: psycha siedzi że jutro poniedziałek
[03.11.2024 20:55:31] szzczepan22: 2 sprawdziany i 5 kartkówek
[03.11.2024 20:55:37] pokemoncommunitygame: /me TwitchLit A wild Timburr appears TwitchLit Catch it using !pokecatch (winners revealed in 90s)
[03.11.2024 20:55:40] szzczepan22: I jeszcze pytają codziennie
[03.11.2024 20:55:41] harakirshi: !pokecatch
[03.11.2024 20:55:43] Chatters_online: k0rd4s_,kontogold10,xz_vc,blue_blue_blu,kliimaaa,orczyk1,wiktosiax,furionek,julishee,kohakumi_,pokemoncommunitygame,leankabe,odmiku,extarte,papci071,slimeswojak,atomik544,pawlosbielski2,migotkae,kurwanonw,xkoala000,minerai_,zuessyace,strona_,harakirshi,normalnainaczejj,nebudu__,vwotx,chalchalek__,aiisha___,madoki__,tysia_x24,piechowski,przemoyto,gigaluna321,akttiw,timikkkkkk,tori2137,szym998,goooralesko,filipson12357,ditru_,pavele0,dziusiek_pl,czlowiek_widmo69,spl8t,thekaelek,grenlando,qverrs,aligatorekxd,shittedjose,kagerosimba,kumyat,pawellot,badluckcharm99,dragonecze,nightbot,manasza202,bebzonkame44,linektv,barc0od3,cirocco,jarotele,tax_office,th__stormy,kyo_rq,wilkkacperdark,sheva2812,kenzenik,sechu2,kaemi_01,zoe_games99,damianspot247,cypherkaaxottia,madzix9,energoski,karolina__00,jgodone,najlags,yvlunar,kati1356,emi_lka02,kochamstopykasix,maberkowicz,levyofficial,hulii_,grosz_pl,igornneczko,mocna_kawka,wensvgyfdhhfjfd,jakubxd,pucusioszpon,tojisuza,fxd13_,paaandziula,aklanaaa,narobany587,pavcio0,nazumi29,grubyzdw,kafar1458,moobot,draqqul66,minesplendor,kameleonyu,1matluk,mikopikooo,anzu_z,maaja1104,thematigame,kolorowa_kluska,hf_aiden,bastrowy,obstrused,xasvek,turbotrampek,kun4___,mrsaj3k,xshamankaa,roadtrip_is_live,bartex890,puppymi,snoowee_,woolfvr46,mrmleczykxd,authentikaitlyn,twojmisio,tigerssbb,grimmgodx,mlodziodke,paqsini,ktos628,chaachar,yasiunarcyz,czarnyszymonek,yel_l_ow,aroka_11,youngpatryczq,gamerhamster__,vatoseek,alcest__,misialkaa,alexomore,shadow_0n,teilek,tangiabot,miskol84,szami8,qwhytetiger,danielpolak344,veterancze,miniosky7,xairoo_,adameczek12_,dominia_52,strugal_1,duck_ling2137,minlaks,syndromka,bonialline,notii_,adrianke4,nlucky,kubka12222,zymaaha1,anastazja_7,rosznik,bocik___,lesny_27,stos2314,marchewka_pl,ziomalobombalo,moonlightflower90,zwierzakixd_,sziweno,patka__wariatka_,saven006,kolorowypiesek,wpatka,cockney8,sayaleksa,gaks12430,dziaduuu_,pawel13367,streamelements,nanonimx,kiim_karo,zahaczai,vvikusia00,somno__,plarcu,moooniaaa00,k4ri_byczq,szeczonek,spys1u,zumasterka211,natalcia_157,xxlilciaxx,shendyyy_,sennsei_,er_ninja95905,finek1234,kekubaw,michal265a,miko_milk,majusza,siema_xx,nolli_6,rvvdzia,lubiemalekotki567,miskaaaa_,villture,uroczynorbi19,demonicalf0x,roket0329,frill_exe,allimak_,uminek16,ameluuucha,flexis555,nayokoo,bobgmo,kanapka_kanapki,roidanpl,kuleq___,tysienka1,interring,fairystrategy,zoyysia,grichtisc,derwxx,wpatkabot,szzczepan22,zapominarek7,proximo_knz,iiibilboiii,bezingoo,kasiulkaxx3,tomcio996,popson8,panrojek,mrtinkia,mopss17,pjupik0,123chopstick123,sruchatek,trafelek,v_filo,rafcio0o,maxikingus,olapola12345,pauljann78q,zdozukoks,ddeliriumm,nieuczesana,toudi115,tokiiwe,zakonkrzacki,szopen__,ayre3nn,dashie75,luunako,wlaudia,kotelooo,xisuba1,femebable,antosssx (197/267)
